source,route,seed,arm,step,t,speed,speed_3d,steer,b_shadow_steer,plan_k_right,k_cmd_right,k_ach_right,k_nom_right,k_ack_right,k_unscaled_right,replay_diff,reason,yaw_rate_right,world_x,world_y,yaw_deg
D3b,27529,1,B,391,19.60000029206276,4.581221132062658,4.586112849595825,0.24198690056800842,0.2419869008908669,0.14794005958681805,nan,0.057497937583208716,0.09722832087903964,0.09024033526324407,0.1064749095393106,nan,,0.2634107667062155,265.9381103515625,-250.033447265625,-174.60101318359375
D3b,27529,1,B,392,19.650000292807817,3.238000336198019,3.2423732213609844,0.20366349816322327,0.20366350252181292,0.1438909037020195,nan,0.06907828840214282,0.08344930366472307,0.07824864826911078,0.0888270906389903,nan,,0.22367552107012217,265.7546691894531,-250.05789184570312,-173.92123413085938
D3b,27529,1,B,393,19.700000293552876,1.921792041410612,1.9245253950289873,0.17160078883171082,0.17160078208065693,0.15827755704049112,nan,0.07951095892927354,0.07173901374990374,0.0678616349024152,0.07438509965746716,nan,,0.15280352807520392,265.6374816894531,-250.0746612548828,-173.39955139160156
D3b,27529,1,B,394,19.750000294297934,2.0784699865062763,2.0878431440802543,0.21920336782932281,0.2192033618481623,0.1497036000499523,nan,0.06821718850469426,0.09217168253246993,0.08586809402458083,0.09592790153372764,nan,,0.14178737887084797,265.5383605957031,-250.09364318847656,-172.9717559814453
D3b,27529,1,B,395,19.80000029504299,2.1064252889177006,2.1228957765517262,0.22089460492134094,0.22089460201561456,0.1469970334712855,nan,0.08489116785412736,0.09286489788652223,0.08646942484824756,0.0967050727531292,nan,,0.17881690277369122,265.4356689453125,-250.11756896972656,-172.4907684326172
D3b,27529,1,B,396,19.85000029578805,2.0974971708191794,2.116022571931448,0.2370978593826294,0.2370978666924768,0.14904654563163255,nan,0.0864254789420935,0.10004758374417348,0.09266385891888478,0.10419717666556816,nan,,0.1812771975677337,265.3330993652344,-250.14349365234375,-171.9754180908203
D3b,27529,1,B,397,19.900000296533108,2.19175641111428,2.2142398846053784,0.2561338543891907,0.2561338634043932,0.14868576064182581,nan,0.09403062097121283,0.10836430656608932,0.09975479427897771,0.11311328652702193,nan,,0.2060922163547126,265.2270812988281,-250.17218017578125,-171.4088134765625
D3b,27529,1,B,398,19.950000297278166,2.3419043763636704,2.367712990674665,0.25606659054756165,0.2560665863835149,0.14454429692482684,nan,0.09823053427968449,0.10801017501375652,0.09945462071618376,0.11308155083131544,nan,,0.23004651812213467,265.1156311035156,-250.2044677734375,-170.77261352539062
D3b,27529,1,B,399,20.000000298023224,2.5767034957238395,2.6061830339253054,0.27632468938827515,0.2763246788995133,0.14156985452589535,nan,0.10051528072878459,0.11660310397882502,0.10669453779678291,0.12271837107460531,nan,,0.25899807522752233,264.9947204589844,-250.24142456054688,-170.06370544433594
D3b,27529,1,B,400,20.050000298768282,2.8656300772887056,2.900218522726251,0.31858110427856445,0.31858110720912614,0.13855301746542426,nan,0.10475292379688937,0.13524986065251188,0.12209754359559571,0.14338323269347247,nan,,0.30018312911629796,264.8616638183594,-250.28480529785156,-169.24588012695312
D3b,27529,1,B,401,20.10000029951334,3.215208110527658,3.262803257167709,0.31932446360588074,0.319324454449945,0.14162531216748336,nan,0.11857176739388414,0.1346097958650017,0.12157567153408128,0.1437542740115223,nan,,0.38123290820441524,264.7142333984375,-250.33775329589844,-168.23599243164062
D3b,27529,1,B,402,20.150000300258398,3.570109021355007,3.6236608362339564,0.3321162164211273,0.3321162194179164,0.14675483568634584,nan,0.12014544966538568,0.1395027890221825,0.12555297508217445,0.15018338752549587,nan,,0.4289323537251473,264.5511779785156,-250.40066528320312,-167.0579833984375
D3b,27529,1,B,403,20.200000301003456,3.9072462728558004,3.9678062016748057,0.34225884079933167,0.34225884752141106,0.1479350303391165,nan,0.12329393692250225,0.14318694451950842,0.12852930315870678,0.15534259127656694,nan,,0.48173977550616504,264.37384033203125,-250.47406005859375,-165.7329559326172
D3b,27529,1,B,404,20.250000301748514,4.239989670662585,4.306890090537563,0.36796045303344727,0.367960464557012,0.1488881543140004,nan,0.1258693708924301,0.15412638919626862,0.13727530190942872,0.16867788178645016,nan,,0.5336848324367015,264.18328857421875,-250.55882263183594,-164.25918579101562
D3b,27529,1,B,405,20.300000302493572,4.562045949234961,4.639184688551353,0.39308157563209534,0.39308158198992416,0.14300126828689264,nan,0.13260507034073707,0.1649249110998032,0.14577651748640874,0.18210827696850915,nan,,0.6049504239959766,263.9808349609375,-250.65684509277344,-162.59854125976562
D3b,27529,1,B,406,20.35000030323863,4.88217925547824,4.970761643230847,0.28206515312194824,0.2820651543802685,0.13787346300606468,nan,0.13982032880271333,0.11365312094350749,0.10421929192162754,0.12547913095196486,nan,,0.6826279087747538,263.7677917480469,-250.76988220214844,-160.72250366210938
D3b,27529,1,B,407,20.40000030398369,5.284136224379029,5.347810482886879,0.3076988756656647,0.3076988841427697,0.13084583707770026,nan,0.11224701513609492,0.12373037223053773,0.11263113121446235,0.1379826189548759,nan,,0.5931285187590604,263.5400085449219,-250.89356994628906,-158.92657470703125
D3b,27529,1,B,408,20.450000304728746,5.57392462343011,5.6344124823430235,0.31976431608200073,0.31976432972484164,0.12330195757748186,nan,0.11785056890303013,0.12821961594366604,0.1163390159401736,0.14397395302918337,nan,,0.6568901878938465,263.2994384765625,-251.029541015625,-157.16793823242188
D3b,27529,1,B,409,20.500000305473804,5.573794917216967,5.630883649148904,0.3191423714160919,0.3191423805554708,0.1208688155233382,nan,0.10127584950147263,0.1279486803323604,0.1161159193358664,0.14366335868244148,nan,,0.5644908151881386,263.0589904785156,-251.17352294921875,-155.4376220703125
D3b,27529,1,B,410,20.550000306218863,5.567949580112635,5.620846052375165,0.32451358437538147,0.32451357934210034,0.11540861465567472,nan,0.12340732943650612,0.13030290077717205,0.11805154183086217,0.1463521521629657,nan,,0.6871257881188159,262.8229675292969,-251.32298278808594,-153.60479736328125
D3b,27529,1,B,411,20.60000030696392,5.574273178447348,5.627129909165853,0.3213328719139099,0.32133287628491725,0.1100790665252525,nan,0.10639806864637211,0.1289034913771575,0.11690175136387258,0.1447581424891027,nan,,0.5930919002940718,262.5919189453125,-251.47935485839844,-151.80203247070312
D3b,27529,1,B,412,20.65000030770898,6.166194703643858,6.22544685310862,0.33718574047088623,0.33718573172887173,0.09632475085220758,nan,0.11384089461771278,0.13498762237454545,0.12188378766212771,0.1527550960863056,nan,,0.7019651214498192,262.3495178222656,-251.6564178466797,-149.89108276367188
D3b,27529,1,B,413,20.700000308454037,6.63833166015255,6.702346215487629,0.31637611985206604,0.3163761292563545,0.0880731118497527,nan,0.11058908928533402,0.1252816243013935,0.11391511182702183,0.14228425581288512,nan,,0.73412705267027,262.0933837890625,-251.85829162597656,-147.80482482910156
D3b,27529,1,B,414,20.750000309199095,6.9183100126184875,6.9776011600685095,0.3344530463218689,0.3344530445999569,0.07757285395447922,nan,0.11690255754036173,0.13268192679162924,0.12000089024430584,0.15136711894644464,nan,,0.8087681343321934,261.83013916015625,-252.079345703125,-145.60731506347656
D3b,27529,1,B,415,20.800000309944153,7.014457255491886,7.072305897335702,0.31131845712661743,0.3113184674580892,0.06697144877349433,nan,0.10693350777154446,0.12261009261916996,0.11170207163483803,0.13977254234671413,nan,,0.750080519443308,261.5696105957031,-252.31341552734375,-143.38922119140625
D3b,27529,1,B,416,20.85000031068921,7.145261066363216,7.196873333004666,0.3008497357368469,0.3008497297763825,0.06369495326487562,nan,0.11629746777497693,0.11800580589405814,0.10786777495718498,0.1346126281286785,nan,,0.8309757686091734,261.3130187988281,-252.55938720703125,-141.10511779785156
D3b,27529,1,B,417,20.90000031143427,7.286331187206697,7.334172796997289,0.07910865545272827,0.07910865743954981,0.0539166959225209,nan,0.10113950852864227,0.02995582822510095,0.02925778660757639,0.03389354225064622,nan,,0.7369359552510039,261.0601501464844,-252.8187255859375,-138.89276123046875
D3b,27529,1,B,418,20.950000312179327,7.455239759577292,7.474660487854613,0.11572712659835815,0.1157271234194438,0.036305098775828756,nan,0.0795328820672518,0.04386820945877971,0.04238724836413259,0.04976000156315258,nan,,0.5929367045815475,260.804443359375,-253.0862579345703,-136.97862243652344
D3b,27529,1,B,419,21.000000312924385,7.4759105498402665,7.4869628369754855,0.10962891578674316,0.10962891538937891,0.033453032469647564,nan,0.04966001684848128,0.04152545433211119,0.04019605237787974,0.04710540406962978,nan,,0.3712538438628066,260.5460510253906,-253.35617065429688,-135.6767578125
D3b,27529,1,C,321,16.100000239908695,4.138609038287728,4.138806023864078,-0.0156598798930645,0.05630752660748032,0.11609635006244783,-0.006190853459414217,-0.006958429031789545,-0.006190850866137625,-0.006160475390586168,-0.0066892766484408575,3.469446951953614e-18,tracking,-0.02879821728324794,269.39520263671875,-249.7208709716797,177.8859405517578
D3b,27529,1,C,322,16.150000240653753,4.321972954020616,4.322144791304421,-0.0026622219011187553,0.06638914298266171,0.11940905844725332,-0.0010486023190286868,-0.006281003469362329,-0.001048601613684241,-0.0010477265956448125,-0.0011370603609184029,2.1250362580715887e-17,tracking,-0.027146327118693643,269.1824645996094,-249.71115112304688,177.80726623535156
D3b,27529,1,C,323,16.20000024139881,4.490359383732776,4.49038796863944,0.0096975639462471,0.07730744273712238,0.12449116372301547,0.0038072856134352896,-0.0020106487173139234,0.0038072821905591357,0.0037957722328368134,0.004142101243295027,1.5612511283791264e-17,tracking,-0.009028535335180846,268.96112060546875,-249.70179748535156,177.76727294921875
D3b,27529,1,C,324,16.25000024214387,4.641054006922749,4.641068630051109,0.034868814051151276,0.10223918594833878,0.12843187046427973,0.013655579980701852,0.0026516383215284887,0.013655564226977323,0.01350864455824967,0.014901766063010573,2.0816681711721685e-17,tracking,0.012306396657039705,268.73193359375,-249.6932830810547,177.7853546142578
D3b,27529,1,C,325,16.300000242888927,4.772317486939391,4.772763424143407,0.03613860160112381,0.10761388889203467,0.1365653987650168,0.014116869667631182,0.011231493568188379,0.014116852041475534,0.013959895812250885,0.015445124304465046,3.469446951953614e-17,tracking,0.053600253159912695,268.495849609375,-249.68702697753906,177.90493774414062
D3b,27529,1,C,326,16.350000243633986,4.887369325758597,4.888076734968967,-0.011888294480741024,0.09886361285630199,0.13967670140216393,-0.004631174413305134,0.013335807072114538,-0.004631168228065916,-0.004614148967582679,-0.005077943111920647,3.642919299551295e-17,tracking,0.06517701441848715,268.2536926269531,-249.68223571777344,178.08169555664062
D3b,27529,1,C,327,16.400000244379044,4.982282415598144,4.9822827253882895,-0.007334492634981871,0.11617140582452218,0.14199270362815697,-0.002851750917488011,-0.0006766063925852602,-0.002851747132419493,-0.0028452847112220097,-0.003132704547299081,1.6479873021779667e-17,tracking,-0.003371044132058836,268.0065612792969,-249.6747283935547,178.12876892089844
D3b,27529,1,C,328,16.4500002451241,5.058613682767755,5.058622658675207,-0.027251826599240303,0.11868648765401707,0.14876580484855378,-0.01058288096759256,-0.0023927688336975476,-0.010582872046498635,-0.010494417451647652,-0.011643776725123987,3.469446951953614e-18,tracking,-0.012104093161842657,267.7554016113281,-249.66587829589844,178.1013946533203
D3b,27529,1,C,329,16.50000024586916,5.041298881970231,5.041512450327436,-0.0017006200505420566,0.1521466149017215,0.15410852740985387,-0.0006604384817228826,-0.02265446893985025,-0.0006604379490753457,-0.0006600907375158885,-0.0007263495245520294,3.707971429900425e-17,tracking,-0.1142079489380964,267.50250244140625,-249.6551971435547,177.97679138183594
D3b,27529,1,C,330,16.550000246614218,3.9330295152092245,3.933168637525097,-0.033957477658987045,0.11768541618767711,0.1595129267103067,-0.013483423313946604,0.003769524027973055,-0.013483421946921976,-0.013340163644955433,-0.01451183807632151,8.326672684688674e-17,tracking,0.014825649260308387,267.28082275390625,-249.64552307128906,178.02532958984375
D3b,27529,1,C,331,16.600000247359276,2.594373433384551,2.5946855337654218,-0.03218645602464676,0.11503981495483052,0.15397086857693698,-0.013111271928759619,-0.000323142500337261,-0.013111264275667445,-0.012975765282273186,-0.01375418397121681,6.938893903907228e-18,tracking,-0.0008383523180724483,267.1282043457031,-249.63833618164062,178.0372314453125
D3b,27529,1,C,332,16.650000248104334,1.2813148611263254,1.2816244860017183,-0.027044611051678658,0.17187667791628175,0.142862078588048,-0.011288501925663752,-0.001643844816612069,-0.011288483732853634,-0.011187896567209435,-0.011555175866022692,7.979727989493313e-17,tracking,-0.002106282792910523,267.0421142578125,-249.63381958007812,178.0306396484375
D3b,27529,1,C,390,19.5500002913177,1.096518424686395,1.0966628653417068,0.02266467921435833,0.3307025718688965,0.14291345701868877,0.009491536194608836,0.0037591282165917624,0.009491535013200565,0.009420321779262487,0.009682741338817835,1.0408340855860843e-17,tracking,0.004121953350251377,265.5258483886719,-249.59515380859375,178.6199493408203
D3b,27529,1,C,391,19.60000029206276,1.2226228492931175,1.222762500134103,0.019811097532510757,0.33681138462490506,0.14551205644093512,0.008276812400701385,0.010414685712376071,0.0082768112404186,0.008222607268046557,0.008463131539175356,1.734723475976807e-17,tracking,0.012733232720157552,265.4670715332031,-249.5945281982422,178.6612091064453
D3b,27529,1,C,392,19.650000292807817,1.3528661243607445,1.352989150560855,0.024027019739151,0.35770344840155716,0.1412766552876703,0.010014973881972753,0.009895036041044095,0.010014972158637388,0.0099357206324073,0.010265081670122219,1.734723475976807e-17,tracking,0.013386659059257209,265.4017639160156,-249.59375,178.7039031982422
D3b,27529,1,C,393,19.700000293552876,1.472602508959884,1.4727616438767113,0.021360445767641068,0.26001828789710996,0.14746896536933923,0.008883303618242586,0.013118320176145143,0.008883301397354739,0.008820892652137103,0.009125289559718353,2.0816681711721685e-17,tracking,0.019318071204730405,265.3304443359375,-249.59304809570312,178.7478485107422
D3b,27529,1,C,394,19.750000294297934,1.5796871012521925,1.5798384850847587,0.016844114288687706,0.28446321023835075,0.155349857383652,0.0069906260149555505,0.007592627427577052,0.006990623866063775,0.006951917795857594,0.007195272215505301,2.7755575615628914e-17,tracking,0.011993975611957084,265.25341796875,-249.59231567382812,178.78817749023438
D3b,27529,1,C,395,19.80000029504299,1.696870700639551,1.6969810400315273,0.02350436896085739,0.303739222155677,0.15789747405255167,0.009734797103194267,0.007833253911216309,0.009734794669052567,0.009659898795827718,0.010041665020491725,3.8163916471489756e-17,tracking,0.01329201905261312,265.17095947265625,-249.59141540527344,178.82376098632812
D3b,27529,1,C,396,19.85000029578805,1.8347434960567328,1.8349256799443248,0.032742466777563095,0.3211002369721731,0.16347122999246835,0.013529477074314886,0.008461671310582175,0.013529473173979623,0.013385239867127127,0.013992034613644275,0.0,tracking,0.015524996402860496,265.0820007324219,-249.5906982421875,178.86785888671875
D3b,27529,1,C,397,19.900000296533108,1.9888970727420137,1.9892471136811503,0.03402802348136902,0.3392064148849911,0.16659110824040302,0.014020851607183995,0.013292856773513434,0.014020845851536179,0.013866005517384612,0.01454202079093236,1.3877787807814457e-17,tracking,0.026438123925219718,264.9855651855469,-249.59042358398438,178.93507385253906
